nid,label
21289,24
21290,28
21291,24
21292,4
21293,5
21294,31
21295,28
21296,5
21297,2
21298,2
21299,26
21300,24
21301,16
21302,24
21303,10
21304,24
21305,4
21306,16
21307,10
21308,34
21309,27
21310,4
21311,16
21312,4
21313,24
21314,16
21315,28
21316,16
21317,24
21318,24
21319,34
21320,16
21321,16
21322,16
21323,16
21324,24
21325,33
21326,19
21327,24
21328,10
21329,16
21330,28
21331,24
21332,24
21333,16
21334,10
21335,16
21336,32
21337,24
21338,27
21339,24
21340,27
21341,16
21342,16
21343,28
21344,24
21345,24
21346,24
21347,8
21348,4
21349,28
21350,24
21351,16
21352,16
21353,24
21354,4
21355,23
21357,16
21358,16
21359,10
21360,10
21361,5
21362,16
21363,10
21364,24
21365,24
21366,24
21367,4
21368,24
21369,24
21370,24
21371,16
21372,28
21373,24
21374,5
21375,23
21376,16
21377,16
21378,26
21379,16
21380,4
21381,24
21382,16
21383,24
21384,16
21385,5
21386,16
21387,28
21388,16
21389,24
21390,31
21391,13
21392,24
21393,22
21394,24
21395,24
21396,24
21397,33
21398,24
21399,2
21400,24
21401,24
21402,16
21403,8
21404,24
21405,24
21406,16
21407,16
21408,24
21409,24
21410,8
21411,31
21412,2
21413,27
21414,16
21415,2
21416,28
21417,16
21418,24
21419,24
21420,31
21421,24
21422,27
21423,16
21424,10
21425,27
21426,4
21427,27
21428,16
21429,10
21430,33
21431,20
21432,13
21433,32
21434,16
21435,16
21436,16
21437,3
21438,31
21439,24
21440,24
21441,33
21442,4
21443,16
21444,24
21445,24
21446,28
21844,3
21862,16
21918,28
21957,10
21988,19
21989,24
22009,22
22030,24
22035,28
22043,5
22051,9
22052,28
22054,28
22056,5
22057,24
22058,16
22059,28
22060,8
22061,26
22062,24
22063,24
22064,5
22065,27
22066,24
22067,4
22068,23
22069,28
22070,10
22071,24
22072,2
22073,24
22074,28
22075,16
22076,10
22077,16
22078,16
22079,4
22080,16
22081,16
22082,4
22083,16
22084,16
22085,16
22086,16
22087,16
22088,24
22091,16
22092,24
22093,25
22094,16
22095,2
22098,16
22099,16
22100,16
22101,24
22102,24
22103,16
22104,16
22105,16
22106,28
22107,4
22108,16
22109,8
22110,16
22111,24
22112,24
22113,4
22114,10
22115,24
22116,16
22117,16
22118,31
22119,2
22120,4
22121,31
22122,16
22123,24
22124,24
22125,10
22126,31
22127,28
22128,23
22129,34
22130,9
22132,5
22133,8
22134,31
22135,10
22136,16
22137,34
22138,4
22139,16
22140,16
22141,24
22142,16
22143,9
22144,16
22145,24
22146,22
22147,28
22150,28
22158,20
22168,13
22172,5
22173,28
22180,28
22182,28
22188,16
22194,24
22204,28
22219,28
22226,9
22237,24
22246,5
22250,10
22254,24
22264,31
22270,9
22276,16
22280,16
22286,19
22318,20
22319,32
22325,26
22341,20
22343,31
22355,24
22360,10
22377,16
22384,16
22385,2
22390,16
22395,28
22396,16
22397,16
22398,24
22400,24
22401,24
22402,24
22403,24
22404,24
22405,10
22406,24
22407,24
22408,8
22409,24
22410,24
22411,16
22413,24
22414,16
22415,24
22416,24
22417,24
22418,27
22419,24
22420,28
22421,5
22422,24
22423,24
22424,16
22425,2
22426,24
22427,24
22428,16
22429,23
22430,24
22431,24
22432,24
22433,16
22434,16
22435,16
22436,16
22437,8
22438,24
22439,16
22440,26
22441,16
22442,24
22443,16
22444,24
22445,28
22446,16
22447,10
22448,16
22449,16
22450,4
22451,16
22452,24
22453,16
22454,24
22455,24
22456,24
22457,16
22458,13
22459,16
22460,24
22461,16
22462,23
22463,23
22464,27
22465,16
22466,10
22467,25
22468,16
22469,16
22470,28
22472,28
22473,24
22474,16
22475,10
22476,16
22477,24
22478,16
22479,5
22480,26
22481,24
22483,24
22484,10
22485,24
22486,4
22487,16
22488,8
22489,16
22490,24
22491,16
22492,24
22495,28
22496,4
22497,2
22498,24
22499,32
22500,5
22501,13
22502,24
22503,10
22504,24
22505,24
22506,27
22507,4
22508,24
22509,24
22510,16
22511,16
22512,16
22513,10
22514,10
22515,24
22516,16
22517,10
22518,16
22519,8
22520,16
22521,24
22522,23
22523,5
22524,24
22525,33
22526,24
22527,5
22528,28
22529,28
22530,31
22531,24
22532,2
22533,24
22534,26
22535,31
22536,28
22537,16
22538,24
22539,24
22540,28
22541,16
22542,28
22543,28
22544,8
22545,24
22546,9
22547,26
22548,16
22549,28
22551,8
22552,28
22553,5
22554,8
22555,2
22556,2
22557,28
22558,8
22559,28
22560,16
22561,10
22562,28
22563,4
22564,5
22565,4
22566,4
22567,20
22568,5
22569,10
22570,26
22571,28
22572,28
22573,24
22574,19
22575,16
22576,23
22577,28
22578,31
22579,28
22580,28
22581,9
22582,26
22583,28
22584,28
22585,28
22586,28
22587,18
22588,24
22589,26
22590,28
22591,28
22592,23
22593,20
22594,16
22595,24
22596,24
22597,16
22598,5
22599,9
22600,28
22601,28
22602,14
22603,16
22965,24
23061,24
23084,28
23092,24
23118,16
23169,28
23223,28
23233,28
23236,28
23240,20
23241,10
23242,24
23243,24
23244,28
23246,31
23248,9
23249,2
23250,28
23252,26
23253,5
23254,24
23255,28
23256,28
23257,16
23258,28
23259,28
23260,8
23261,26
23262,28
23263,24
23264,31
23265,31
23266,10
23267,16
23268,16
23269,2
23270,28
23271,31
23272,24
23273,28
23274,16
23275,9
23277,10
23278,10
23279,28
23280,24
23281,16
23282,8
23283,19
23284,24
23285,24
23286,33
23287,4
23288,2
23289,24
23290,28
23291,4
23292,24
23293,28
23294,23
23295,31
23296,27
23297,24
23298,16
23299,20
23301,28
23302,14
23303,24
23304,16
23305,8
23306,2
23307,16
23308,33
23309,31
23310,24
23311,10
23312,28
23313,26
23314,16
23315,24
23316,16
23317,28
23318,33
23319,28
23320,24
23321,23
23322,10
23323,28
23324,10
23325,16
23326,16
23327,33
23328,28
23329,24
23330,2
23331,34
23332,5
23333,4
23334,19
23335,2
23336,16
23337,16
23338,10
23339,16
23340,26
23341,31
23342,34
23343,16
23344,24
23345,24
23346,23
23347,28
23348,16
23350,24
23352,24
23353,8
23354,24
23355,16
23356,23
23357,20
23358,23
23359,24
23360,22
23361,16
23362,28
23363,24
23368,16
23370,27
23377,26
23384,24
23390,5
23424,5
23426,16
23444,16
23445,24
23447,24
23449,24
23451,24
23457,16
23465,4
23466,16
23472,28
23476,24
23483,16
23485,24
23495,24
23504,16
23507,16
23509,16
23513,13
23519,4
23523,23
23531,2
23541,28
23569,20
23611,26
23612,23
23613,8
23614,16
23615,28
23616,3
23617,26
23618,16
23619,26
23620,28
23621,16
23622,28
23623,2
23624,23
23625,28
23626,28
23627,22
23628,2
23629,10
23630,28
23632,28
23633,19
23634,28
23635,13
23636,9
23637,2
23638,5
23639,24
23640,5
23641,28
23642,28
23643,4
23644,10
23645,5
23646,26
23647,9
23648,13
23649,28
23650,28
23651,28
23652,19
23653,24
23654,26
23655,28
23656,27
23657,10
23658,16
23659,5
23660,10
23661,24
23662,28
23664,9
23665,24
23666,28
23667,16
23668,24
23669,28
23670,5
23671,24
23672,28
23673,16
23674,24
23675,28
23676,3
23677,24
23678,28
23679,10
23680,27
23681,8
23682,20
23683,9
23684,28
23685,24
23686,19
23687,9
23688,28
23689,22
23690,5
23691,25
23692,24
23693,2
23694,28
23695,28
23696,2
23697,10
23698,16
23699,24
23700,28
23701,17
23702,9
23703,28
23704,24
23705,2
23706,2
23707,23
23708,28
23709,16
23710,9
23711,16
23712,20
23713,24
23714,4
23715,2
23716,2
23717,19
23718,24
23719,2
23720,19
23721,31
23722,8
23723,24
23724,28
23725,28
23726,28
23727,28
23728,24
23729,28
23730,28
23731,16
23732,20
23733,27
23734,28
23735,24
23736,28
23737,28
23738,16
23739,8
23740,28
23741,24
23742,23
23743,26
23744,28
23745,22
23746,16
23747,2
23748,34
23749,2
23750,24
23751,28
23752,4
23753,2
23754,19
23755,16
23756,10
23757,8
23758,9
23759,24
23760,8
23761,5
23762,16
23763,8
23764,28
23765,28
23766,22
23767,24
23768,33
23769,24
23770,4
23771,2
23772,9
23773,24
23774,16
23775,25
23776,24
23777,4
23778,28
23779,4
23780,24
23781,32
23782,28
23783,24
23784,28
23785,19
23786,31
23787,16
23788,5
23789,2
23790,10
23791,16
23792,10
23793,10
23794,28
23795,33
23796,19
23797,26
23798,10
23799,28
23800,24
23801,28
23803,16
23804,28
23805,9
23806,24
23807,0
23808,24
23809,24
23810,24
23811,2
23812,27
23813,25
23814,2
23815,8
23816,24
23817,16
23818,5
24198,31
24252,28
24311,24
24322,16
24335,23
24338,9
24364,28
24370,23
24383,28
24386,28
24393,16
24394,5
24431,24
24440,28
24445,16
24446,6
24447,16
24448,24
24449,2
24450,28
24451,10
24452,4
24453,24
24454,9
24455,23
24456,16
24457,27
24458,31
24459,24
24460,24
24461,16
24462,24
24463,24
24464,26
24465,28
24466,24
24467,16
24468,24
24469,31
24470,24
24471,5
24472,8
24473,9
24474,26
24475,24
24476,34
24477,16
24478,24
24479,25
24480,24
24481,16
24482,16
24483,24
24484,26
24485,24
24486,16
24487,24
24488,32
24489,24
24490,28
24491,24
24492,24
24493,16
24494,24
24495,24
24496,24
24497,28
24498,28
24499,16
24500,24
24501,16
24502,4
24503,16
24504,16
24505,24
24506,24
24507,16
24508,24
24509,24
24510,28
24511,24
24512,28
24513,8
24514,4
24515,16
24516,4
24517,24
24518,9
24519,16
24520,24
24521,24
24522,16
24523,24
24524,4
24525,28
24526,8
24527,31
24528,5
24529,24
24530,8
24531,16
24532,16
24533,16
24534,4
24535,5
24536,16
24537,16
24538,32
24539,16
24540,16
24541,27
122131,16
24542,16
24547,24
122133,34
24551,24
122134,16
122135,28
122136,16
122137,34
122138,24
122139,28
24576,16
122140,23
122141,32
122142,10
24590,16
122143,24
24596,28
122144,16
24600,8
122145,16
122146,16
24609,26
24616,26
24624,26
122149,28
122150,34
24632,16
122151,2
122152,19
122153,16
122154,26
24658,28
122155,5
122156,28
24669,16
24676,2
122158,24
24679,28
122159,26
24686,28
122160,24
122161,16
24693,28
122162,8
24697,4
24699,28
122163,24
24702,23
122164,4
122165,10
122166,10
122167,28
24727,16
122168,28
24731,28
122169,27
122170,24
24740,24
122171,27
24742,28
122173,4
122174,16
24758,28
122175,31
24760,26
122176,16
122177,6
24772,2
122178,3
122179,16
122180,8
24789,16
24792,26
122182,28
122183,10
24805,28
24806,10
24807,28
122184,28
24810,4
24811,28
24812,25
122185,4
24813,24
24814,8
24815,28
24816,4
24817,19
122186,28
24820,24
24821,24
122187,28
24823,2
24824,26
24825,28
24826,24
24828,27
24830,34
24832,31
24833,8
24837,23
24838,20
24839,20
24841,24
24842,24
24843,24
24844,16
24845,5
24846,26
24847,16
24848,33
24849,16
24850,8
24851,28
24852,16
24853,28
24854,2
24855,10
24856,24
24857,33
24858,24
24859,20
24860,28
24861,16
24862,31
24863,28
24864,27
24865,2
24866,16
24867,28
24868,2
24869,28
24870,26
24872,24
24873,16
24874,16
24875,24
24876,26
24877,26
24878,24
24880,16
24881,16
24882,24
24883,16
24884,8
24885,2
24886,24
24887,28
24888,16
24889,16
24890,9
24891,23
24892,28
24893,24
24894,16
24895,28
24896,16
24897,16
24898,28
24899,5
24900,24
24901,2
24902,24
24903,23
24904,31
24905,16
24906,24
24907,24
24908,28
24909,24
24910,24
24911,22
24912,16
24913,8
24914,16
24915,5
24916,27
24917,16
24918,26
24919,16
24920,4
24921,24
24922,24
24923,24
24924,27
24925,16
24926,16
24927,4
24928,24
24929,28
24930,9
24931,24
24932,24
24933,16
24935,16
24937,24
24938,31
24939,24
24940,2
24941,19
24942,24
24943,26
24944,28
24945,27
24946,26
24947,8
24948,28
24949,24
24950,16
24951,10
24952,24
24953,27
24954,16
24955,20
24956,27
24957,24
24958,16
24959,4
24960,10
24961,16
24962,24
24963,16
24964,20
24965,9
24966,5
24967,31
24968,19
24969,31
24970,28
24971,16
24972,24
24973,24
24974,16
24975,8
24976,24
24977,24
24978,27
24979,24
24980,8
24981,28
24982,8
24983,16
24984,28
24985,34
24986,16
24987,24
24988,19
24989,16
24990,16
24991,24
24992,27
24993,16
24994,24
24995,28
24996,16
24997,28
24998,16
24999,16
25000,31
25001,5
25002,16
25013,16
25457,27
25491,10
25569,8
25579,16
25593,28
25606,4
25619,16
25629,16
25634,23
28558,10
25638,28
25641,28
25642,16
25643,26
25644,28
25646,16
25647,10
25648,28
25649,24
25650,23
25651,2
25652,2
25653,9
25654,9
25655,10
25656,28
25657,16
25658,28
25659,2
25660,28
25661,3
25662,26
25663,24
25664,16
25665,28
25666,10
25667,18
25668,26
28563,8
25669,16
25670,31
25671,24
25672,28
25673,24
25674,5
25675,32
25676,26
25677,8
25678,27
25679,24
25680,28
25681,4
25682,19
25683,28
25684,26
25685,20
25686,28
25687,24
25688,10
28568,5
25689,8
25690,2
25691,28
25692,32
25693,26
25694,28
25695,28
25696,24
25698,28
25699,8
25700,34
25701,28
25702,24
25703,2
25704,28
25705,2
25706,24
25708,28
25709,4
25710,10
25711,28
25712,8
25713,18
25715,28
25716,28
25717,23
25718,18
25719,28
25721,16
25722,16
25723,28
25724,28
25725,16
25726,28
25727,33
25728,27
25729,2
25730,28
25731,28
25732,28
25733,28
25734,28
25735,4
25736,8
25737,28
25738,28
25739,19
25740,28
25741,28
25742,8
25759,23
25787,2
25792,32
25805,24
25810,28
25816,16
25817,28
25822,24
25827,28
25830,28
25833,28
25846,28
25870,24
25880,16
25881,10
25882,19
25902,24
25931,28
25932,16
25948,24
25955,28
25977,32
26009,10
26010,16
26011,16
26012,28
26013,16
26014,28
26015,33
26016,27
26017,24
26018,24
26019,10
26020,28
26021,16
26022,16
26023,5
26024,23
26025,24
26027,24
26028,24
26029,16
26030,24
26031,27
26032,16
26035,24
26036,16
26037,8
26038,27
26039,26
26040,16
26041,26
26042,8
26043,5
26044,24
26045,16
26046,16
26047,26
26048,26
26049,28
26050,28
26051,24
26052,16
26053,16
26054,19
26055,24
26056,16
26057,16
26058,28
26059,28
26060,26
26061,16
26062,28
26063,28
26064,24
26065,28
26066,24
26067,28
26068,4
26069,4
26070,16
26071,4
26072,33
26073,26
26074,16
26075,16
26076,24
26077,24
26078,27
26079,16
26080,28
26081,28
26082,28
26083,16
26084,27
26085,16
26086,2
26087,8
26088,24
26089,16
26090,24
26091,16
26092,24
26093,2
26094,24
26095,8
26096,16
26097,24
26098,10
26099,8
26100,16
26101,16
26102,16
26103,28
26104,24
26105,24
26106,32
26107,24
26108,27
26109,16
26110,8
26111,16
26112,4
26113,16
26114,23
26115,24
26116,16
26117,24
26118,16
26119,16
26120,24
26121,16
26122,16
26123,24
26124,10
26125,28
26126,4
26127,24
26128,16
26129,28
26130,24
26131,16
26132,26
26133,16
26134,24
26135,24
26136,16
26137,16
26138,4
26139,16
26140,8
26141,16
26142,4
26144,16
26145,24
26146,28
26147,2
26148,24
26149,23
26150,24
26151,24
26152,24
26153,28
26154,24
26155,27
26156,16
26157,4
26158,16
26159,24
26160,18
26161,16
26162,16
26163,28
26165,24
26166,26
26167,2
26168,27
26169,16
26170,24
122446,24
26171,5
26172,16
26173,26
26174,24
26175,23
26176,24
26177,16
26178,26
26179,16
26180,20
26181,26
26182,16
26183,24
26184,16
26185,28
26186,4
26187,16
26188,16
26189,24
122451,16
26190,16
26191,3
26192,24
26193,16
26194,31
26195,25
26196,16
26197,13
26198,20
26199,24
26200,16
26201,5
26202,24
26203,16
26204,31
26205,27
26206,24
26207,2
26208,4
26209,28
26210,5
26211,24
26212,24
26213,27
26214,16
26215,24
26216,24
26217,16
26218,24
26219,24
26220,24
26221,24
122456,18
122457,28
122462,24
122463,24
122466,16
122467,13
122468,24
122469,10
122470,8
122471,16
122472,24
122474,16
122475,16
122476,19
122478,24
122479,8
122480,8
122481,25
122482,4
122483,26
122484,24
122485,16
122486,28
122489,24
122491,28
122492,5
122493,24
122494,24
122495,24
122496,28
122497,16
122498,10
122499,16
122500,28
122501,24
122502,16
122503,23
122504,4
122505,5
122506,16
122507,24
26493,5
26495,24
122508,16
122509,24
122510,28
122511,24
122512,24
122513,24
122514,24
122516,24
122517,16
122519,24
122520,24
5250,4
122521,24
5251,28
122522,16
122523,24
5252,16
5253,26
122525,16
26574,24
122526,22
122527,16
122528,28
122529,16
122530,10
122531,27
5260,2
122532,32
122533,24
5262,9
5263,16
122535,26
5264,24
122536,27
5265,24
122537,16
5266,34
122538,24
26630,24
5267,32
122539,24
122540,24
5269,28
5270,24
122542,8
5271,23
122543,4
5272,24
26656,16
122545,31
122546,28
122547,19
122548,28
122549,16
122550,28
122551,23
122552,22
122553,26
5281,9
122554,23
26707,9
5282,16
122555,28
5283,19
122556,8
5285,31
122557,10
26722,31
5286,10
122558,28
5287,27
122559,4
5288,19
122560,23
5289,27
122561,6
122562,24
26746,9
122563,16
5292,24
5293,24
122565,5
5294,16
122566,32
5295,24
122567,26
5296,16
122568,19
5297,16
26773,2
122569,28
5298,28
122570,28
5299,28
122571,26
26783,19
5300,28
122572,24
5301,8
26791,31
26792,31
26794,4
122574,4
26796,24
26797,28
26798,20
26799,2
26800,9
26801,19
26802,19
26803,28
26804,34
26805,8
26806,2
26807,23
26808,26
26809,28
122576,5
26810,13
26811,28
26812,28
5305,24
26813,4
122577,26
26814,23
26815,24
26816,5
26817,2
122578,28
26818,26
26819,26
26820,28
26821,2
26822,26
26823,10
26824,26
26825,27
26826,28
26827,4
26828,24
26829,28
26830,4
122580,13
26831,26
26832,10
26833,28
26834,28
26835,25
26836,28
122581,28
26837,10
26838,28
26839,24
26840,16
26842,2
26843,9
26844,19
26845,5
26846,19
122582,28
26848,31
26849,28
122583,31
122584,10
26851,28
26852,31
26853,19
26854,28
122585,23
26855,24
26856,28
26857,26
26858,5
122586,4
26859,28
26860,10
26861,16
26862,16
26863,5
26864,9
26865,8
26866,2
26867,23
122587,22
26868,16
26869,24
26870,16
26871,28
26873,16
26874,8
26875,25
26876,19
26877,16
26878,24
26879,10
26880,14
26881,28
5320,4
26882,8
26883,27
26884,5
26885,27
26886,5
26887,26
122590,28
26888,19
26889,2
26890,28
26891,16
26892,28
26893,22
26894,4
26895,2
26896,24
26897,28
26898,28
122591,20
122592,24
122593,10
122594,28
122596,28
26922,4
26923,24
26925,24
122597,2
26936,8
122600,4
122601,4
26950,16
122602,28
26952,10
122603,23
122604,28
26965,23
122605,28
26968,19
122606,28
26974,34
122607,28
122608,28
122609,2
26987,16
26988,27
26990,24
26991,23
122611,2
26996,24
26999,24
122612,26
122613,10
122614,4
122615,5
122616,28
27026,6
27027,16
27028,16
122618,5
27034,24
122619,31
27038,16
122621,23
27046,28
122622,24
122623,28
27058,2
122624,24
27066,19
27068,16
122626,24
122627,8
122628,26
122629,28
27092,24
122630,9
122631,2
27100,20
122632,20
27110,24
27114,24
122635,24
122636,28
27130,10
27142,33
27143,24
27144,16
27145,6
27147,24
27148,16
27149,16
27150,16
27151,19
27153,10
27155,16
27156,5
27158,28
27159,24
27160,16
27161,26
27162,24
27163,24
27164,24
27165,24
27166,8
27167,16
27168,31
27169,24
27170,16
27171,13
27172,16
27173,4
27174,4
27175,24
27176,28
27177,24
27178,16
27179,24
27180,24
27181,16
27182,16
27183,10
27184,24
27185,16
27186,16
27187,24
27188,24
27189,24
27190,28
27191,16
27192,16
27193,24
27194,16
27195,24
27196,16
27197,16
27198,16
27199,24
27200,5
27201,28
27202,16
27203,22
27205,16
27206,28
27207,16
27208,24
27209,10
27210,24
27211,24
27212,24
27213,24
27214,4
27215,16
27216,24
27218,24
27219,16
27220,27
27221,24
27222,5
27223,16
27224,16
27225,16
27226,2
27227,16
27228,24
27229,13
27230,24
27231,24
27232,10
27233,23
27234,16
27235,27
27236,24
27237,10
27238,24
27239,16
27240,27
27241,24
27242,16
27243,16
27244,10
27245,16
27246,16
27247,16
27248,16
27249,16
27250,16
27251,27
27252,16
27253,14
27254,24
27255,24
27256,27
27257,4
27258,16
27259,16
27260,24
27261,16
27262,24
27263,23
27264,24
27265,24
27266,27
27267,26
27268,5
27269,24
27270,24
27271,31
27272,24
27273,24
27274,16
27275,24
27276,24
27277,24
27279,24
27280,26
27281,20
27282,24
27283,24
27284,24
27285,24
27286,24
27287,10
27288,16
27289,26
27290,24
27291,24
27292,16
27293,27
27294,28
27295,16
27296,24
27297,28
27298,28
27299,23
27300,28
27301,3
27302,28
27303,28
27304,16
27305,31
27306,16
27307,34
27308,26
27309,16
27310,2
27311,31
27312,24
27313,10
27314,27
27315,28
27316,28
27317,28
27318,10
27319,28
27320,16
27321,10
27322,16
27323,9
27324,8
27326,9
27327,8
27328,10
27329,20
27330,9
27331,31
27332,24
27333,28
27334,31
27335,28
27336,28
27337,5
27338,28
27339,10
27340,31
27341,24
27342,10
27343,16
27344,8
27345,31
27346,28
27347,16
27348,16
27349,5
27350,24
27351,24
27352,24
27353,16
27354,24
27355,8
27356,28
27357,28
27358,24
27359,20
27360,3
27361,10
27362,23
27363,28
27364,16
27365,27
27794,4
27883,33
27895,24
27907,28
27910,8
27928,28
27948,28
27959,26
27962,28
27964,4
27968,28
27969,8
27971,24
27972,24
27973,28
27974,8
27975,26
27976,16
27977,27
27978,28
27979,5
27980,24
27981,28
27982,5
27983,28
27984,24
27985,4
27986,24
27987,16
27988,24
27989,16
27990,28
27991,23
27992,2
27993,27
27994,10
27995,4
27996,28
27997,8
27998,28
27999,6
28000,24
28002,24
28003,16
28004,27
28005,20
28006,24
28007,16
28008,28
28009,20
28010,27
28011,2
28012,24
28013,28
28014,10
28015,2
28016,24
28018,16
28019,4
28020,28
28022,16
28023,16
28024,23
28025,24
28026,28
28027,16
28028,16
28029,16
28030,23
28031,4
28032,9
28033,27
28034,16
28035,16
28037,27
28038,10
28039,24
28040,2
28041,4
28042,16
28043,24
28044,10
28045,28
28046,16
28047,16
28048,24
28049,16
28050,16
28051,4
28052,16
28053,16
28056,16
28057,27
28058,4
28059,24
28060,24
28061,16
28062,2
28063,5
28064,16
28065,4
28066,28
28067,16
28068,31
28069,24
28070,16
28071,28
28072,24
28073,16
28074,31
28075,16
28076,10
28077,24
28085,28
28088,28
28098,24
28103,24
28112,16
28118,24
28137,16
28140,2
28148,16
28151,28
28154,8
28205,24
5581,28
28250,24
28262,28
5586,28
28279,16
5590,31
28294,19
28295,16
5592,20
